fixation,101,495.1018,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=47,forward=18,right=38,up,LeftHand=7.779153,RightHand=16.05284,Head=28.20583,
fixation,101,497.9507,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=46,forward=12,right=41,no side,LeftHand=7.779153,RightHand=16.05284,Head=29.41503,
fixation,101,498.2856,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=39,forward=15,right=47,right,LeftHand=7.779153,RightHand=16.05284,Head=29.50182,
fixation,101,17941.48,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=22,forward=36,right=46,no side,LeftHand=7.779153,RightHand=16.05284,Head=39.55739,
fixation,101,17941.96,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=30,forward=47,right=28,forward,LeftHand=7.779153,RightHand=16.05284,Head=39.87686,
fixation,101,17942.28,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=31,forward=46,right=27,no side,LeftHand=7.779153,RightHand=16.05284,Head=39.97197,
fixation,101,17942.54,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=34,forward=47,right=24,forward,LeftHand=7.779153,RightHand=16.05284,Head=40.02735,
fixation,101,17942.58,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=33,forward=46,right=25,no side,LeftHand=7.779153,RightHand=16.05284,Head=40.03369,
fixation,101,17942.63,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=30,forward=47,right=28,forward,LeftHand=7.779153,RightHand=16.05284,Head=40.04329,
fixation,101,17942.66,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=30,forward=46,right=28,no side,LeftHand=7.779153,RightHand=16.05284,Head=40.04637,
fixation,101,17942.68,cubeset=1/catmap=1,1,cat: B cube:/rO/g=/bV,B,up=31,forward=47,right=27,forward,LeftHand=7.779153,RightHand=16.05284,Head=40.04855,
